0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6261712975,1.657534247
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7370749096,1.657534247
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0.5967542964,1.657534247
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5629931075,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.711851035,1.657534247
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.5103418509,1.657534247
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5941991765,1.657534247
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6834793146,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5669301767,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6237958645,1.657534247
0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.6199360738,1.657534247
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5748099766,1.657534247
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5389171427,1.657534247
0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0.6466634362,1.657534247
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5915431299,1.657534247
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8083685123,1.657534247
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.6667957568,1.657534247
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5405032996,1.657534247
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.8071186253,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.5355960127,1.643835616
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6425147138,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5885358366,1.643835616
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0.5220085327,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5518529696,1.657534247
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5120180134,1.684931507
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5815222768,1.657534247
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7229289282,1.643835616
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5346661752,1.657534247
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.5769745525,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5611264848,1.671232877
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.6524843232,1.657534247
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6056944867,1.671232877
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5016867037,1.671232877
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4598113688,1.671232877
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4040693803,1.671232877
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.5285358366,1.657534247
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.567085237,1.657534247
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6891106724,1.657534247
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.686648391,1.671232877
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.4537376234,1.657534247
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6159527955,1.657534247
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5528522903,1.657534247
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5179459433,1.671232877
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.4796597742,1.671232877
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5946171877,1.657534247
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5461223285,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5833270503,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6105936088,1.657534247
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6294479384,1.657534247
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6110270243,1.657534247
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.518449959,1.671232877
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5095042423,1.657534247
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5610124708,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6003524668,1.671232877
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.5152409413,1.671232877
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5838531351,1.671232877
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5970784377,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.539806539,1.657534247
0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5561843614,1.671232877
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4671124897,1.657534247
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6266133948,1.671232877
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.5668677095,1.671232877
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5629914264,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.777633765,1.657534247
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.5348468434,1.643835616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5444268842,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5748298871,1.671232877
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6634770265,1.671232877
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4596597742,1.671232877
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5267131313,1.671232877
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6446791128,1.671232877
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7138255752,1.657534247
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.5223162121,1.643835616
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0.6166613163,1.671232877
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5387202292,1.657534247
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5095042423,1.657534247
0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0.7675727387,1.657534247
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8063601982,1.397260274
0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.6347594589,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5537867845,1.671232877
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5427742833,1.657534247
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.597114629,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.5508371406,1.657534247
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5857897867,1.657534247
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5285358366,1.671232877
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5217297258,1.657534247
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0.5227258658,1.671232877
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.557920202,1.616438356
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5369692442,1.616438356
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.758213551,1.643835616
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5973851325,1.657534247
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5944816681,1.671232877
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4605189177,1.643835616
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5145433811,1.643835616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5095042423,1.657534247
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5387202292,1.671232877
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5325601928,1.657534247
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5264781662,1.657534247
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.516158106,1.657534247
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5259069023,1.657534247
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5095042423,1.657534247
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5516734378,1.671232877
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5346661752,1.657534247
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5127742833,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5538162121,1.657534247
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5095042423,1.657534247
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5641005637,1.671232877
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6553628653,1.671232877
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5387202292,1.657534247
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5681491118,1.657534247
0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.6475808665,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.5126158861,1.657534247
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.706888853,1.657534247
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5441880105,1.657534247
0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.5737972943,1.643835616
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.725820962,1.657534247
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6270572499,1.657534247
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5915141788,1.657534247
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5200976013,1.657534247
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6947103459,1.273972603
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5698687229,1.657534247
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5960737854,1.657534247
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5657896574,1.657534247
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.5976228227,1.657534247
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6291600816,1.657534247
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.5033439698,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.6890104024,1.657534247
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6844589479,1.643835616
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.6743329566,1.657534247
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6008345405,1.657534247
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.68735681,1.657534247
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0.5468766139,1.657534247
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5095042423,1.657534247
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.5837080466,1.657534247
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5447433241,1.657534247
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.6126363911,1.657534247
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5709749719,1.657534247
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.5479099963,1.657534247
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5392221954,1.657534247
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.4613427316,1.657534247
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6632147571,1.657534247
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6528550352,1.657534247
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5717430203,1.657534247
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.557920202,1.630136986
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.5360104594,1.657534247
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6678451689,1.657534247
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0.52081196,1.657534247
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5331699663,1.657534247
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.5846851899,1.657534247
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5426095422,1.643835616
1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.556935656,1.657534247
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5457895557,1.657534247
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5414826221,1.657534247
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.6174290143,1.657534247
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.5509069023,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6514706029,1.657534247
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5440592362,1.657534247
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5249364455,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4939616503,1.657534247
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6756843232,1.657534247
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5537120893,1.657534247
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5482370904,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5476255727,1.657534247
0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6656711341,1.657534247
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7080042109,1.232876712
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.50983292,1.657534247
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.555144311,1.657534247
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6209703978,1.657534247
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6063990032,1.657534247
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5552089225,1.657534247
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.550742011,1.657534247
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5373816703,1.657534247
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.628978564,1.657534247
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5878827457,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.518210808,1.657534247
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5540749755,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5441880105,1.643835616
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0.5083226325,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5993235497,1.643835616
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.665658106,1.643835616
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.761808291,1.657534247
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6134922815,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.4998814271,1.657534247
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5867788974,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.648523102,1.657534247
1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5548353131,1.657534247
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.5843484382,1.657534247
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7308863787,1.643835616
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6136193995,1.643835616
1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5811613035,1.643835616
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5092402356,1.657534247
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.5139099086,1.643835616
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.525742011,1.657534247
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6603358148,1.643835616
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6810671949,1.657534247
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6477877908,1.643835616
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6809247611,1.643835616
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6068954392,1.643835616
0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.4809944204,1.643835616
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.7196330096,1.643835616
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6048254602,1.657534247
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5701732669,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.5405265884,1.657534247
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.6587304066,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5141126861,1.657534247
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.6044897407,1.657534247
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5495026997,1.643835616
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.4957089354,1.657534247
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.522504013,1.657534247
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.5280147382,1.643835616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7037511784,1.643835616
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6731516422,1.643835616
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5506278554,1.657534247
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.6449811879,1.643835616
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.5805503673,1.657534247
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.557210808,1.657534247
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5748479489,1.643835616
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7158271491,1.643835616
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5233921885,1.657534247
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5136144107,1.657534247
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.4744534819,1.643835616
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.5838531351,1.657534247
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.4728353131,1.657534247
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.5568868515,1.657534247
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8085751722,1.410958904
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6767807334,1.643835616
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.7097216879,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5904622139,1.643835616
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5791692716,1.643835616
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6161204617,1.616438356
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.7100933658,1.643835616
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.5953901934,1.657534247
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.580494674,1.643835616
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.53483292,1.643835616
